row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
dim 38,38,0.2162860272769039,Polarizability_T12,-0.3767420899885539,5.733205207323675e-33,0.05138121228394192,0.11601060648372669,4.227131433214365e-32,0.17383374861177528,0.325360877704612
dim 38,38,0.2162860272769039,Polarizability_T13,0.12257215194088297,0.00016911935229763035,0.13937670757699383,1.8555107020585845e-05,0.00026506740341346096,8.477983235124038e-05,-0.016804555636110857
dim 38,38,0.2162860272769039,Polarizability_T23,0.2576252061867285,1.1368244926921032e-15,-0.21181200061226824,5.7746283513566005e-11,3.4361934892231894e-15,8.242418245098737e-10,0.04581320557446028
dim 38,38,0.2162860272769039,Polarizability_group1_D0,0.11024970641151575,0.0007232795179660607,-0.051749732547768,0.11341482352854608,0.001075580405167695,0.1704028387698353,0.05849997386374776
dim 38,38,0.2162860272769039,Polarizability_group1_D25,0.26273116857771595,2.9431169152126628e-16,-0.05902303007221779,0.07093635768310157,9.388739729522726e-16,0.1134166752807847,0.20370813850549815
dim 38,38,0.2162860272769039,Polarizability_group1_D50,0.2820083936662958,1.366887659966367e-18,0.08283233718893968,0.011196322618669364,5.083969692970674e-18,0.024425680957776405,0.19917605647735614
dim 38,38,0.2162860272769039,Polarizability_group1_D75,0.2893646371928175,1.5688884294706075e-19,0.1598034150230331,8.799033663306617e-07,6.071943632018342e-19,5.46259710695987e-06,0.1295612221697844
dim 38,38,0.2162860272769039,Polarizability_group1_D100,-0.023131764169167467,0.4794277281953494,0.04148649560922869,0.20452253041922233,0.5168781833997634,0.2814607546766389,-0.01835473144006122
dim 38,38,0.2162860272769039,Polarizability_group2_D0,0.022119099192972724,0.49887898874474795,-0.06449233066398612,0.0484318823966599,0.5362908987471703,0.08278530563195705,-0.04237323147101339
dim 38,38,0.2162860272769039,Polarizability_group2_D25,-0.24663891736431237,1.8846415751810593e-14,-0.037963148024206333,0.245667701203345,5.2675337749830443e-14,0.32834338616213377,0.20867576934010604
dim 38,38,0.2162860272769039,Polarizability_group2_D50,-0.30637018073431316,8.203669377757324e-22,-0.08068430379603721,0.013491856971244078,3.549255922501226e-21,0.028665904760785763,0.22568587693827596
dim 38,38,0.2162860272769039,Polarizability_group2_D75,-0.17484321193785612,7.187128924457188e-08,-0.12502729745923113,0.00012449611891792258,1.405445585930153e-07,0.0004579482788390544,0.04981591447862499
dim 38,38,0.2162860272769039,Polarizability_group2_D100,-0.05422541844380715,0.09714205832217904,0.00598277827713032,0.8548821753724175,0.11505477829648156,0.8931205710803486,0.04824264016667683
dim 38,38,0.2162860272769039,Polarizability_group3_D0,-0.14842590306616407,5.052058165126702e-06,-0.007715661071385829,0.8135349880593201,8.793055899699419e-06,0.8592011171456889,0.14071024199477825
dim 38,38,0.2162860272769039,Polarizability_group3_D25,-0.0571616725399343,0.08031881347678135,0.13223293613959014,4.9041464617033425e-05,0.09622124713502501,0.00020172228056760053,-0.07507126359965584
dim 38,38,0.2162860272769039,Polarizability_group3_D50,-0.10631292405068708,0.0011173334521907517,-0.02638739480109938,0.41978606822863884,0.001630359864708218,0.5141494198326563,0.0799255292495877
dim 38,38,0.2162860272769039,Polarizability_group3_D75,-0.1277788780459824,8.773066368241076e-05,-0.07333693287465001,0.024774309350486357,0.00014094296137530157,0.04741070591584337,0.054441945171332384
dim 38,38,0.2162860272769039,Polarizability_group3_D100,0.09348802818147314,0.004181089001641305,-0.005565419536887776,0.864904803616409,0.005828396187596811,0.9009332285501663,0.08792260864458537
dim 38,38,0.2162860272769039,Charge_C1,0.24555022082101224,2.471126232535759e-14,-0.10516819792422082,0.001264605174890724,6.838079218450236e-14,0.0037148472155980813,0.14038202289679141
dim 38,38,0.2162860272769039,Charge_C2,-0.3478664556103376,4.829959882878977e-28,0.14410244103926406,9.498532936391716e-06,2.8104644614661644e-27,4.686129986343919e-05,0.20376401457107352
dim 38,38,0.2162860272769039,Charge_C3,0.3379250635250694,1.8408856053969896e-26,-0.1284063358520434,8.09204183019208e-05,9.949122851174669e-26,0.00031173494478479297,0.209518727673026
